,pool_id,Latitude,Longitude,WellDepth,nwells,offshore,setback_any,gas2co2,oil2co2,totalco2,abandoned
1054,Torrance:Onshore:Others,33.823772399999996,-118.33526839999999,4190.0,408,0,116,715010.0733864817,2352429.9415074103,3067440.014893892,False
1055,Torrance:Onshore:Tar,33.81297891,-118.3023953,,7,0,5,21495.403777766398,47150.45931758531,68645.8630953517,False
1056,"Torrance:Onshore:Tar-Ranger & Main, East",33.807737535,-118.2985647,,4,0,4,3541.2590803967996,13898.359580052493,17439.61866044929,False
1057,"Torrance:Onshore:Tar-Ranger & Main, South",33.79999681,-118.28945870000001,,1,0,1,693.7838258687999,5570.734908136483,6264.518734005283,False
1058,"Torrance:Onshore:Tar-Ranger, Main & Del Amo, Central",33.825084000000004,-118.338788,,1,0,0,1311.3436764671999,740.9448818897638,2052.2885583569637,False
1059,Torrey Canyon::Deep,34.373233420000005,-118.78565945000001,10761.0,24,0,0,906636.340098023,219982.25499685042,1126618.5950948733,False
1060,Torrey Canyon::First Sespe,34.37075888,-118.7863418,,7,0,0,7465.425242378164,14005.847516181102,21471.272758559266,False
1061,Torrey Canyon::Second Sespe,34.372839154999994,-118.78739629999998,,6,0,0,10828.372151611762,15631.682699862204,26460.054851473964,False
1062,Torrey Canyon::Sespe,34.37149031,-118.78714,,4,0,0,13992.691400719217,13644.754683425195,27637.446084144412,False
1063,Torrey Canyon::Third Sespe,34.372402799999996,-118.78494939999999,,9,0,0,19263.589174343808,34526.35596038057,53789.945134724374,False
1064,Tracy Gas (ABD)::Lathrop,37.75764257,-121.4095767,,1,0,0,27339.949907078397,0.0,27339.949907078397,True
1065,Tracy Gas (ABD)::Miocene Sands (ABD),37.765541999999996,-121.41139799999999,,3,0,0,161761.17304794237,0.0,161761.17304794237,True
1066,"Tracy, West, Gas (ABD)::Lathrop",37.754719495,-121.4925678,,2,0,0,31891.540787078397,0.0,31891.540787078397,True
1067,Tremont Gas (ABD):pool,38.49165111,-121.75915160000001,,8,0,0,217502.928670464,0.0,217502.928670464,True
1068,Trico Gas:pool,35.833659999999995,-119.513577,,27,0,0,130103.52334421758,0.0,130103.52334421758,False
1069,"Trico, Northwest, Gas (ABD)::Atwell Island",35.898358895,-119.63673370000001,3891.0,8,0,0,65089.3274688384,0.0,65089.3274688384,True
1070,"Trico, Northwest, Gas (ABD)::First Mya",35.90246832,-119.6390418,3900.0,2,0,0,3089.2557620735997,0.0,3089.2557620735997,True
1071,Tulare Lake::54-8M (ABD),36.02031247,-119.8261736,13550.0,1,0,0,4939.022295705599,5788.845144356956,10727.867440062555,True
1072,Tulare Lake::54-8U,36.02926245,-119.8351779,15131.0,1,0,0,2013.7451810687999,1041.1417322834645,3054.8869133522644,False
1073,Tulare Lake::Boswell,36.016148,-119.826028,13591.0,2,0,0,3785.406415199999,2977.42782152231,6762.834236722309,False
1074,Tulare Lake::KCDC,36.02757773,-119.8313658,13505.0,5,0,0,118537.38472723198,79098.8188976378,197636.20362486978,False
1075,Tulare Lake::Salyer,36.02843783,-119.83166075,13540.0,10,0,0,98915.4157556736,42444.35695538058,141359.7727110542,False
1076,Tulare Lake::Vaqueros (ABD),36.00388991,-119.84639070000001,14587.0,1,0,0,41.26775731199999,2068.044619422572,2109.312376734572,True
1077,Turk Anticline (ABD)::Temblor,36.454333915,-120.2777205,6849.0,4,0,0,406.305345888,3339.8293963254596,3746.1347422134595,True
1078,Union Avenue:pool,35.345884000000005,-119.00586000000001,5650.0,7,0,7,18134.569759852802,30111.876640419945,48246.44640027275,False
1079,Union Island Gas::Winters,37.85792145,-121.42377720000002,,19,0,10,15967526.694506207,459.7112860892388,15967986.405792296,False
1080,Union Station (ABD):pool,34.04796590000001,-118.23543090000001,,8,0,0,63338.23942548478,46771.391076115484,110109.63050160027,True
1081,Vallecitos:Ashurst (ABD):Domengine-Yokut,36.49963975,-120.74967050000001,1507.0,6,0,0,23.061393791999997,3575.5905511811025,3598.6519449731027,True
1082,Vallecitos:Cedar Flat:San Carlos,36.51016404,-120.7609007,1214.0,1,0,0,0.0,77.03412073490813,77.03412073490813,False
1083,Vallecitos:Central:Ashurst (ABD),36.481405005,-120.78695745000002,5388.5,2,0,0,0.4855030272,322.9658792650918,323.45138229229184,True
1084,Vallecitos:Central:Domengine-Yokut,36.48860142,-120.80999969999999,3963.0,7,0,0,12076.8271137216,37807.54593175853,49884.373045480126,False
1085,Vallecitos:Central:npool,36.48989135,-120.80902160000001,3786.0,1,0,0,408822.86114766716,51309.77690288714,460132.6380505543,False
1086,Vallecitos:Franco:Yokut,36.502800225,-120.777544,4175.0,14,0,0,3138.0488163072005,14920.472440944883,18058.521257252083,False
1087,Vallecitos:Griswold Canyon:San Carlos,36.5272246,-120.82039565000001,522.5,2,0,0,3.2164575552,537.1391076115485,540.3555651667485,False
1088,Vallecitos:Silver Creek:San Carlos,36.50330201,-120.6721386,1252.0,7,0,0,46.062099705600005,1262.5984251968505,1308.6605249024506,False
1089,Valpredo::Miocene,35.080308,-118.87088100000001,,1,0,0,0.0,1657.2178477690288,1657.2178477690288,False
1090,Van Ness Slough::Miocene,36.46086598,-119.87749009999999,7000.0,3,0,3,36426.38181264,38374.606299212595,74800.9881118526,False
1091,Van Sickle Island Gas:pool,38.07016138,-121.89026915000001,,12,0,0,2024162.9229628223,3207.3490813648295,2027370.2720441872,False
1092,Venice Beach (ABD):Onshore:pool,33.985033,-118.47673799999998,,3,0,0,21218.606364383995,22554.790026246723,43773.39639063072,True
1093,Ventura::,34.319753645,-119.2800789,,50,0,3,1368.4042266354968,20133.67575229002,21502.079978925514,False
1094,Ventura:pool,34.31912307,-119.28929575000001,10249.0,926,0,201,6167900.222511923,14645917.220708689,20813817.44322061,False
1095,Vernalis Gas:pool,37.66440945,-121.2989267,,39,0,13,1064077.8950324156,68.11023622047244,1064146.0052686362,False
1096,Verona Gas (ABD):pool,38.79653243,-121.61697315,,2,0,0,5870.8239806592,0.0,5870.8239806592,True
1097,Walnut:pool,34.021383115,-117.9224662,3076.0,8,0,7,2218.7488343039995,28396.78477690289,30615.533611206887,False
1098,Wasco:pool,35.590945,-119.425183,11022.0,3,0,3,1138.8687260544,3401.5091863517064,4540.377912406107,False
1099,Wayside Canyon:pool,34.47004995,-118.58149955000002,3625.0,18,0,12,17880.886003813648,95926.81730695537,113807.70331076902,False
1100,Welcome Valley:pool,35.68979,-119.97367,,27,0,0,0.0,519.3569553805775,519.3569553805775,False
1101,West Butte Gas::Forbes,39.22343824,-121.8756209,,6,0,0,319677.4048719744,0.0,319677.4048719744,False
1102,West Mountain:pool,34.33058928,-119.0571364,6800.0,21,0,12,48603.64337351709,46815.926065295265,95419.56943881235,False
1103,Westhaven (ABD)::Temblor,36.20143776,-119.988082,12205.0,1,0,0,12659.1273069696,7665.5511811023625,20324.678488071964,True
1104,Wheeler Ridge:Central:,35.02371216,-119.03131869999999,,1,0,0,27.006105887999997,420.14435695538054,447.1504628433805,False
1105,Wheeler Ridge:Central:13912,35.017885500000006,-119.0183855,,2,0,0,3653.0461524096,3737.9265091863517,7390.972661595952,False
1106,Wheeler Ridge:Central:Coal Oil Canyon,35.015491999999995,-119.0239255,,30,0,0,8963.538951801598,38417.585301837265,47381.12425363886,False
1107,Wheeler Ridge:Central:Coal Oil Canyon-Main,35.014507,-119.02830900000001,,1,0,0,0.0,5.57742782152231,5.57742782152231,False
1108,Wheeler Ridge:Central:Main,35.014598,-119.01098700000001,,27,0,0,2605.3913075903997,21972.96587926509,24578.35718685549,False
1109,Wheeler Ridge:Central:Miocene-Oligocene,35.013196,-119.032679,,1,0,0,12441.439887148797,264.04199475065616,12705.481881899454,False
1110,Wheeler Ridge:Central:Olcese,35.013576,-119.028649,,5,0,0,13674.799639872,15972.834645669289,29647.634285541288,False
1111,Wheeler Ridge:Central:Oligocene-Eocene,35.015266,-119.01728,,1,0,0,31854.551969793003,11619.933751115486,43474.48572090849,False
1112,Wheeler Ridge:Central:Refugian Eocene,35.014806,-119.0263755,,14,0,0,139895.31781403956,158630.0359288714,298525.35374291096,False
1113,Wheeler Ridge:Central:Valv,35.013583000000004,-119.026096,10395.0,7,0,0,16977.433982399998,24503.412073490814,41480.84605589081,False
1114,Wheeler Ridge:Central:ZA-5,35.011387,-119.025979,,3,0,0,14293.633935916798,1552.6246719160104,15846.258607832808,False
1115,Wheeler Ridge:Central:ZB-3,35.014712720000006,-119.0083855,,4,0,0,69806.65694474879,8473.228346456692,78279.88529120547,False
1116,Wheeler Ridge:Central:ZB-5,35.013451,-119.01272,,5,0,0,32985.8646103872,12601.706036745407,45587.57064713261,False
1117,Wheeler Ridge:Central:npool,35.015107105,-119.02417774999999,3692.5,8,0,0,6061.67522600419,16729.295814238845,22790.971040243036,False
1118,Wheeler Ridge:Northeast:FA-2,35.020529999999994,-118.99516500000001,9820.0,6,0,0,3277.3881851136,16990.288713910762,20267.67689902436,False
1119,Wheeler Ridge:Northeast:Vedder,35.0185975,-118.9992115,,2,0,0,148621.9439349504,20922.900262467192,169544.84419741758,False
1120,Wheeler Ridge:Southeast:Olcese,35.0059975,-118.99563549999999,,4,0,0,13819.4795419776,16304.199475065618,30123.679017043218,False
1121,Wheeler Ridge:Windgap:Olcese,34.9930485,-118.964245,,4,0,0,4258.77186672,3929.2650918635172,8188.036958583517,False
1122,Wheeler Ridge:Windgap:Reserve,34.994097499999995,-118.97184899999999,,24,0,0,33121.68993189031,156024.33699534123,189146.02692723155,False
1123,Wheeler Ridge:Windgap:npool,35.001742,-118.966847,12469.0,1,0,0,46.122787584,0.0,46.122787584,False
1124,White Wolf:pool,34.988236,-119.145312,,17,0,0,1292.4697462847998,37265.41994750657,38557.88969379137,False
1125,Whittier:Central:184 Anticline (ABD),33.9685325,-117.99879229999999,,29,0,0,131987.33577763202,47560.23622047245,179547.57199810445,True
1126,Whittier:Central:Upper,33.97246071,-118.00419860000001,,185,0,0,119071.438057152,274985.43307086616,394056.87112801813,False
1127,Whittier:La Habra:pool,33.96242142,-117.9782337,,11,0,7,1205437.0171198463,15723.162729658792,1221160.1798495052,False
1128,Whittier:Rideout Heights:A-3,34.00328552,-118.0519155,,1,0,1,671.7541260096,3701.968503937008,4373.722629946607,False
1129,Whittier:Rideout Heights:Pliocene,33.99435605,-118.04245060000001,3655.0,19,0,18,184915.78342116482,245882.28346456692,430798.06688573177,False
1130,Whittier:Rideout Heights:npool,33.99742965,-118.0489805,4500.0,13,0,12,20181.5718982848,12566.797900262467,32748.369798547268,False
1131,Wild Goose Gas::Kione-Intermediate,39.32515,-121.88406699999999,,1,0,0,18797.342079859198,0.0,18797.342079859198,False
1132,Wild Goose Gas::Kione-Lower,39.323596,-121.887276,,1,0,0,19648.7930138112,0.0,19648.7930138112,False
1133,Wild Goose Gas::Kione-Upper (ABD),39.325494,-121.88273400000001,,3,0,0,29376.088915276796,0.0,29376.088915276796,True
1134,Wild Goose Gas::npool,39.324215575,-121.8832146,3548.5,18,0,0,19986386.997583814,700609.186351706,20686996.18393552,False
1135,Williams Gas::Forbes,39.16736059,-122.1185261,6048.0,9,0,2,244289.040999264,1228.2152230971128,245517.25622236112,False
1136,Willow Pass Gas (ABD):East:Nortonville,38.02097593,-121.97143009999999,,5,0,0,100218.74863219199,0.0,100218.74863219199,True
1137,Willow Pass Gas (ABD):Main:pool,38.021171,-121.98616200000001,,5,0,0,9521.3819300544,0.0,9521.3819300544,True
1138,Willow Slough Gas::Starkey,38.58349033,-121.7849867,,13,0,5,745685.5559855615,0.0,745685.5559855615,False
1139,Willow Slough Gas::Winters,38.58454776,-121.7770449,,3,0,2,128037.16177257599,0.0,128037.16177257599,False
1140,Willows-Beehive Bend Gas:Main:Forbes,39.54091152,-122.07454705,6695.5,144,0,77,4663942.956160703,4328.674540682415,4668271.630701385,False
1141,Willows-Beehive Bend Gas:Main:Kione,39.53423049,-122.086801,6764.0,53,0,19,1801976.2252132033,1585.1706036745406,1803561.395816878,False
1142,Willows-Beehive Bend Gas:Main:npool,39.53960046,-122.07869299999999,6800.0,113,0,69,5833158.777184781,0.0,5833158.777184781,False
1143,Willows-Beehive Bend Gas:West (ABD):Forbes,39.564708,-122.15890300000001,,7,0,0,38902.5079392384,0.0,38902.5079392384,True
1144,Willows-Beehive Bend Gas:West (ABD):Kione,39.544824065,-122.12200899999999,,2,0,0,36197.3457595584,0.0,36197.3457595584,True
1145,Wilmington:Any Block:Repetto,33.78198709,-118.23638799999999,4465.0,3,0,1,1885.965009460542,29656.463219160105,31542.428228620647,False
1146,Wilmington:Fault Block 90:,33.73958969,-118.1393433,,15,0,3,134.1808991424,4528.477690288713,4662.658589431114,False
1147,Wilmington:Fault Block 90:237,33.739845,-118.13835300000001,10649.0,3,0,0,41504.5007256384,20955.971128608922,62460.47185424732,False
1148,Wilmington:Fault Block 90:Ford,33.752140000000004,-118.160022,8215.0,1,0,0,3403.968840232091,7945.953787401574,11349.922627633665,False
1149,Wilmington:Fault Block 90:Pliocene Sand,33.738941,-118.13906399999999,,1,0,0,2315.5454002095703,6773.023346456694,9088.568746666264,False
1150,Wilmington:Fault Block 90:Ranger,33.73989,-118.139243,4878.0,201,0,0,1827350.2960740826,7842860.463747421,9670210.759821504,False
1151,Wilmington:Fault Block 90:Terminal,33.74154250000001,-118.161801,5536.5,32,0,0,245697.46237959282,1200049.9929262795,1445747.4553058725,False
1152,Wilmington:Fault Block 90:Union Pacific,33.73932,-118.13913550000001,6321.5,20,0,0,136197.96863401035,483528.3453000656,619726.3139340759,False
1153,Wilmington:Fault Block 98:Ford,33.753049,-118.16046399999999,,1,0,0,28.948117996799997,33.98950131233596,62.937619309135954,False
1154,Wilmington:Fault Block 98:Union Pacific,33.752234,-118.1615788,7436.0,6,0,0,10244.062513950574,17838.55594770341,28082.618461653983,False
1155,Wilmington:Fault Block I:,33.782463074999995,-118.25549314999999,,2,0,0,23.607584697599997,1078.9370078740158,1102.5445925716158,False
1156,Wilmington:Fault Block I:237,33.766539135,-118.23801595,,8,0,0,9281.4220588608,16730.052493438317,26011.474552299118,False
1157,Wilmington:Fault Block I:Ford,33.77346102,-118.2450192,6296.0,29,0,8,28179.49276581747,187424.57584540683,215604.0686112243,False
1158,Wilmington:Fault Block I:Lower Terminal,33.769906,-118.24328059999999,,3,0,0,564.7613963903999,5473.950131233595,6038.711527623995,False
1159,Wilmington:Fault Block I:Pliocene Sand,33.773954145000005,-118.2498256,,4,0,1,20893.258648281597,22959.711286089238,43852.969934370834,False
1160,Wilmington:Fault Block I:Ranger,33.77528811,-118.2645642,5562.0,253,0,61,69490.90836297598,947999.4101533218,1017490.3185162977,False
1161,Wilmington:Fault Block I:Schist,33.765217,-118.23366599999999,,1,0,0,671.3293108607999,2827.8215223097113,3499.1508331705113,False
1162,Wilmington:Fault Block I:Tar,33.7808609,-118.2555008,5365.5,151,0,68,84208.11457172867,753842.4424601053,838050.5570318339,False
1163,Wilmington:Fault Block I:Terminal,33.77380753,-118.2414246,,1,0,0,222.54245009279998,1098.8901832480315,1321.4326333408314,False
1164,Wilmington:Fault Block I:Union Pacific,33.770948000000004,-118.24180385,5870.0,6,0,0,3628.45345463889,22471.86790879265,26100.32136343154,False
1165,Wilmington:Fault Block I:Upper Terminal,33.781482694999994,-118.25546259999999,4495.0,128,0,58,72074.99577055676,846984.3693630579,919059.3651336146,False
1166,Wilmington:Fault Block II-A:Lower Terminal,33.76454565,-118.238115,,1,0,0,2386.9149453503996,24147.17847769029,26534.09342304069,False
1167,Wilmington:Fault Block II-A:Pliocene Sand (ABD),33.76530761,-118.23410770000001,,1,0,0,9599.4265416768,0.0,9599.4265416768,True
1168,Wilmington:Fault Block II-A:Tar,33.769655,-118.24139174999999,3203.5,60,0,0,146540.83320103554,737423.4594870736,883964.2926881091,False
1169,Wilmington:Fault Block II-A:Upper Terminal,33.76275637,-118.2356143,4582.5,13,0,1,10647.41724019417,51857.71230557743,62505.1295457716,False
1170,Wilmington:Fault Block II-B:,33.76341629,-118.24210359999998,,1,0,0,0.0,572.8346456692914,572.8346456692914,False
1171,Wilmington:Fault Block II-B:Ranger,33.758765999999994,-118.23401299999999,5737.0,1,0,0,299.31261626879996,2032.8740157480315,2332.1866320168315,False
1172,Wilmington:Fault Block II-B:Tar,33.770086,-118.24096599999999,4725.0,1,0,0,376.96213523165636,1689.2565833989502,2066.2187186306064,False
1173,Wilmington:Fault Block II-B:Upper Terminal,33.7633667,-118.2355213,4824.0,3,0,0,7437.389396694909,36540.78645262467,43978.17584931958,False
1174,Wilmington:Fault Block II:237,33.76495429,-118.2313372,,1,0,0,173.0818291968,2480.3805774278217,2653.4624066246215,False
1175,Wilmington:Fault Block II:Ford,33.76986124,-118.23346000000001,,21,0,0,8789.0613014016,65684.12073490814,74473.18203630974,False
1176,Wilmington:Fault Block II:Lower Terminal,33.768838275,-118.23603274999999,,18,0,0,13767.5914059456,126474.86876640421,140242.46017234982,False
1177,Wilmington:Fault Block II:Pliocene Sand (ABD),33.76444980000001,-118.23616799999999,,10,0,0,63498.15198506879,23429.72440944882,86927.8763945176,True
1178,Wilmington:Fault Block II:Ranger,33.78597836,-118.2431659,4073.0,101,0,41,55280.11194189243,597822.0616152623,653102.1735571547,False
1179,Wilmington:Fault Block II:Tar,33.77011026,-118.2416926,4917.0,73,0,0,84577.55813797585,558997.4692887795,643575.0274267554,False
1180,Wilmington:Fault Block II:Terminal,33.769529,-118.2401,5830.0,2,0,0,535.0634082506102,2765.4474816929132,3300.5108899435236,False
1181,Wilmington:Fault Block II:Union Pacific,33.764201154999995,-118.23486514999999,,2,0,0,1455.6594513023997,8212.53280839895,9668.192259701349,False
1182,Wilmington:Fault Block II:Upper Terminal,33.77002727,-118.23786650000001,4794.0,51,0,1,62185.56269372078,502367.12865708664,564552.6913508074,False
1183,Wilmington:Fault Block III:Lower Terminal,33.76853812,-118.2308903,5528.0,16,0,0,10973.75324340641,90064.90855885825,101038.66180226466,False
1184,Wilmington:Fault Block III:Pliocene Sand (ABD),33.764684,-118.23342199999999,,4,0,0,1079.333917344,14419.356955380577,15498.690872724577,True
1185,Wilmington:Fault Block III:Ranger,33.77899910000001,-118.23265220000002,4655.0,109,0,19,88936.45242832458,756447.6424412071,845384.0948695317,False
1186,Wilmington:Fault Block III:Tar,33.766816999999996,-118.23105020000001,3530.0,41,0,0,38265.74648207478,236052.38014409447,274318.12662616925,False
1187,Wilmington:Fault Block III:Upper Terminal,33.767027999999996,-118.2294521,5142.0,38,0,0,59204.85594765905,432133.79457034124,491338.6505180003,False
1188,Wilmington:Fault Block IV-C:Upper Terminal,33.76056671,-118.2168884,,1,0,0,89.49300503781026,379.37242007874016,468.86542511655045,False
1189,Wilmington:Fault Block IV:,33.76674652,-118.2247467,,1,0,0,0.18206363519999996,3.149606299212598,3.331669934412598,False
1190,Wilmington:Fault Block IV:Ford,33.768509005,-118.22533935,5946.0,6,0,0,3805.3182134814715,21551.445783727035,25356.763997208505,False
1191,Wilmington:Fault Block IV:Lower Terminal,33.7651975,-118.22443179999999,4496.0,17,0,0,30574.521777398142,291766.19328458,322340.71506197815,False
1192,Wilmington:Fault Block IV:Pliocene Sand,33.767887879999996,-118.22016909999999,,2,0,0,9074.172954124799,2084.1207349081365,11158.293689032935,False
1193,Wilmington:Fault Block IV:Ranger,33.781652915,-118.2212405,6450.0,74,0,8,35331.6364973602,452024.05194572895,487355.68844308914,False
1194,Wilmington:Fault Block IV:Tar,33.76459292,-118.2213984,4800.0,32,0,0,23076.426603099277,160290.2459730315,183366.67257613078,False
1195,Wilmington:Fault Block IV:Terminal,33.76311493,-118.2217331,,1,0,0,444.6239774484125,2189.7376082677165,2634.361585716129,False
1196,Wilmington:Fault Block IV:Union Pacific,33.76620306,-118.22499705000001,,4,0,0,1618.4243411711998,17214.96062992126,18833.384971092462,False
1197,Wilmington:Fault Block IV:Upper Terminal,33.765887695,-118.2210604,4533.0,72,0,0,81871.66196604443,730452.627303065,812324.2892691095,False
1198,Wilmington:Fault Block V-A:Union Pacific,33.75888443,-118.21008300000001,,1,0,0,55.40043168891705,242.7983488845144,298.19878057343146,False
1199,Wilmington:Fault Block V-A:Upper Terminal,33.75834274,-118.2159882,,1,0,0,444.6239774484125,1141.1522395669292,1585.7762170153417,False
1200,Wilmington:Fault Block V-B:Lower Terminal,33.759059905,-118.21071624999999,,2,0,0,710.2619447483792,3122.993762204724,3833.255706953103,False
1201,Wilmington:Fault Block V-B:Upper Terminal,33.75836563,-118.20569610000001,,4,0,0,1164.8295893436464,3077.469071456693,4242.298660800339,False
1202,Wilmington:Fault Block V:,33.74560928,-118.2051468,,1,0,0,0.0,1.968503937007874,1.968503937007874,False
1203,Wilmington:Fault Block V:Lower Terminal,33.757383345,-118.21084214999999,,2,0,0,247.1711567916133,1194.2643784120735,1441.4355352036869,False
1204,Wilmington:Fault Block V:Ranger,33.771263545,-118.20685795,3523.0,134,0,54,66886.6300723286,820838.7143343837,887725.3444067123,False
1205,Wilmington:Fault Block V:Tar,33.75846481,-118.2032318,5638.0,49,0,13,33875.48533465397,128666.83211812993,162542.3174527839,False
1206,Wilmington:Fault Block V:Tar Bottom,33.75614166,-118.2048874,,3,0,0,1082.439203809153,4452.3147214566925,5534.753925265845,False
1207,Wilmington:Fault Block V:Union Pacific,33.75856781,-118.20598600000001,,1,0,0,132.10872172999555,434.00204855643045,566.110770286426,False
1208,Wilmington:Fault Block V:Upper Terminal,33.75708389,-118.20578770000002,4983.5,11,0,0,7564.577870737601,21712.310460761157,29276.888331498758,False
1209,Wilmington:Fault Block VI:,33.75579834,-118.17167280000001,,6,0,1,0.18206363519999996,671.6535433070866,671.8356069422866,False
1210,Wilmington:Fault Block VI:Ford,33.75814438,-118.2027817,,1,0,0,177.5654861870948,588.7859959317586,766.3514821188535,False
1211,Wilmington:Fault Block VI:Lower Terminal,33.75224686,-118.19527439999999,,3,0,0,1134.43108455552,5469.939732480315,6604.370817035835,False
1212,Wilmington:Fault Block VI:Pliocene Sand,33.759407499999995,-118.1805985,623.0,6,0,6,20875.030518386444,199466.4912917323,220341.52181011875,False
1213,Wilmington:Fault Block VI:Ranger,33.758931,-118.1812058,4903.5,381,0,174,1216467.408087137,6506600.82361152,7723068.231698657,False
1214,Wilmington:Fault Block VI:Tar,33.756016495,-118.189049,3701.0,2,0,1,4138.496209469384,33847.42432801837,37985.92053748776,False
1215,Wilmington:Fault Block VI:Upper Terminal,33.75444031,-118.19182590000001,5839.0,59,0,5,98513.77892036633,699656.6411950134,798170.4201153797,False
1216,Wilmington:Fault Block VII:,33.75267029,-118.1605072,,7,0,1,189.4421595800714,3312.8510728346455,3502.293232414717,False
1217,Wilmington:Fault Block VII:Ranger,33.752666999999995,-118.16032369999999,4603.5,161,0,1,1111749.3708770468,3847328.3610291267,4959077.731906174,False
1218,Wilmington:Fault Block VII:Terminal,33.752117999999996,-118.15990749999999,6715.0,1,0,0,1372.3837994510093,3686.447450787401,5058.831250238411,False
1219,Wilmington:Fault Block VII:Union Pacific (ABD),33.742379,-118.16233500000001,2082.0,1,0,0,3849.0679996416,18081.692913385825,21930.760913027425,True
1220,Wilmington:Fault Block VII:Upper Terminal,33.7521315,-118.16031699999999,5185.0,6,0,0,52096.8220334373,142131.2900378609,194228.11207129818,False
1221,Wilmington:Fault Block VIII:,33.752628325,-118.1597061,,10,0,0,35.4417209856,2398.8188976377955,2434.2606186233957,False
1222,Wilmington:Fault Block VIII:Pliocene Sand,33.752188000000004,-118.15875600000001,,1,0,0,24344.881732281596,28964.173228346455,53309.054960628055,False
1223,Wilmington:Fault Block VIII:Ranger,33.742663,-118.158638,4094.0,92,0,0,729160.4539000232,3824701.784047145,4553862.237947168,False
1224,Wilmington:Fault Block VIII:Ranger & Terminal,33.747344999999996,-118.16117699999998,4808.5,6,0,0,24975.368100979198,117391.40419947507,142366.77230045426,False
1225,Wilmington:Fault Block VIII:Terminal,33.742443,-118.162319,5175.0,23,0,0,171214.4884449441,742641.8160955381,913856.3045404821,False
1226,Wilmington:Fault Block VIII:Union Pacific,33.742622999999995,-118.160026,6394.0,11,0,0,19506.243870599035,75361.72025925198,94867.96412985101,False
1227,Wilson Creek Gas::Kione,39.558082,-122.194294,,7,0,0,103879.744896672,0.0,103879.744896672,False
1228,Winchester Lake Gas::Mokelumne River,38.45892436,-121.553226,,6,0,3,189582.86333375997,0.0,189582.86333375997,False
1229,Winters Gas:pool,38.53639727,-121.8932637,,25,0,5,616134.9599014464,9.05511811023622,616144.0150195566,False
1230,Woodland Gas (ABD):pool,38.695054,-121.807106,,3,0,0,35002.097994470394,0.0,35002.097994470394,True
1231,Yorba Linda (ABD)::Main,33.90149774,-117.82201909999999,,59,0,0,8039.748066796799,85418.04461942257,93457.79268621937,True
1232,Yorba Linda (ABD)::Miocene Contact,33.89681,-117.82772800000001,,2,0,0,723.2781347711999,3858.267716535433,4581.545851306633,True
1233,Yorba Linda (ABD)::Shallow,33.90273183,-117.8117501,,449,0,0,1464.0343785216003,2085064.7637795275,2086528.7981580491,True
1234,Yorba Linda (ABD)::Shell,33.90706900000001,-117.82521830000002,,20,0,0,0.0,55107.87401574803,55107.87401574803,True
1235,Yowlumne::Etchegoin,35.059169,-119.202982,,3,0,0,71065.65439911962,70700.94070524935,141766.595104369,False
1236,Yowlumne::South Yowlumne (ABD),35.0459185,-119.20916549999998,,6,0,0,69348.948965856,37255.052493438314,106604.00145929432,True
1237,Yowlumne::Stevens,35.070758,-119.22204339999999,12990.0,86,0,0,3849218.9604597026,5670794.273383532,9520013.233843233,False
1238,Yowlumne::npool,35.065607,-119.229316,,3,0,0,94946.73194770559,66076.7060367454,161023.43798445098,False
1239,Zaca::Monterey,34.711695015000004,-120.13843299999999,5773.0,4,0,1,0.0,602.9527559055118,602.9527559055118,False
1240,Zaca::Monterey North Block,34.725832495,-120.14210904999999,6306.5,30,0,14,39949.67728103039,275296.78477690293,315246.4620579333,False
1241,Zaca::Monterey South Block,34.72423908,-120.14376100000001,,19,0,17,53505.10386408961,512753.2152230972,566258.3190871868,False
1242,Zamora Gas (ABD)::Starkey,38.817531,-121.82574699999999,,7,0,0,391540.3492005504,0.0,391540.3492005504,True
1243,"Zamora, North, Gas (ABD)::Winters",38.840790000000005,-121.83898799999999,,1,0,0,1685.6058225599998,0.0,1685.6058225599998,True
